Timestamp,CPU,Memory
1766608975.424768,114.56%,4.606GiB
1766608977.391674,237.84%,4.607GiB
1766608979.474874,190.41%,4.609GiB
1766608981.5067031,125.00%,4.61GiB
1766608983.521569,107.63%,4.61GiB
1766608985.531183,115.21%,4.612GiB
1766608987.535122,107.43%,4.614GiB
1766608989.542458,152.03%,4.616GiB
1766608991.553953,154.42%,4.618GiB
1766608993.555443,118.84%,4.617GiB
1766608995.565129,104.08%,4.619GiB
1766608997.566848,167.53%,4.621GiB
1766608999.5743842,153.46%,4.623GiB
1766609001.63523,117.36%,4.623GiB
1766609003.640864,127.26%,4.625GiB
1766609005.6513338,186.29%,4.626GiB
1766609007.652948,245.93%,4.628GiB
1766609009.658238,186.09%,4.63GiB
1766609011.7156951,148.83%,4.628GiB
1766609013.682575,139.77%,4.629GiB
1766609015.687735,151.17%,4.631GiB
1766609017.6940138,166.91%,4.621GiB
1766609019.69832,348.49%,4.639GiB
1766609021.7096488,291.43%,4.655GiB
1766609023.803773,230.93%,4.656GiB
1766609025.965458,194.77%,4.658GiB
1766609027.991858,282.07%,4.663GiB
1766609029.99824,170.88%,4.667GiB
1766609032.0203252,198.58%,4.677GiB
1766609034.28015,316.74%,4.687GiB
1766609036.205447,116.84%,4.641GiB
1766609038.191401,159.37%,4.643GiB
1766609040.235789,94.57%,4.643GiB
1766609042.216463,138.44%,4.648GiB
1766609044.307452,111.47%,4.65GiB
1766609046.240921,90.41%,4.65GiB
1766609048.2471611,167.05%,4.652GiB
1766609050.25891,97.57%,4.652GiB
1766609052.2699,162.16%,4.654GiB
1766609054.347379,93.86%,4.653GiB
1766609056.3868139,95.17%,4.655GiB
1766609058.390816,94.75%,4.655GiB
1766609060.402535,134.10%,4.657GiB
1766609062.40707,103.11%,4.657GiB
1766609064.4221282,104.44%,4.658GiB
1766609066.428637,183.77%,4.66GiB
1766609068.447455,211.17%,4.661GiB
1766609070.569878,106.98%,4.662GiB
1766609072.567229,187.48%,4.664GiB
1766609074.6023731,107.89%,4.664GiB
1766609076.621867,101.78%,4.665GiB
1766609078.61696,116.22%,4.666GiB
1766609080.644546,100.79%,4.666GiB
1766609082.673286,186.95%,4.669GiB
1766609084.679065,102.85%,4.669GiB
1766609086.684997,98.07%,4.67GiB
1766609088.694061,249.00%,4.672GiB
1766609091.104218,99.63%,4.672GiB
1766609093.067509,95.59%,4.673GiB
1766609095.085557,212.15%,4.676GiB
1766609097.0991218,110.85%,4.668GiB
1766609099.202014,113.12%,4.669GiB
1766609101.207356,134.15%,4.671GiB
1766609103.212388,98.78%,4.672GiB
1766609105.243813,181.06%,4.674GiB
1766609107.2442188,143.02%,4.675GiB
1766609109.307201,140.49%,4.675GiB
1766609111.328892,233.88%,4.677GiB
1766609113.332305,129.18%,4.677GiB
1766609115.34916,118.60%,4.679GiB
1766609117.350098,223.33%,4.68GiB
1766609119.367115,125.21%,4.681GiB
1766609121.370771,160.78%,4.682GiB
1766609123.411583,159.90%,4.684GiB
1766609125.425198,181.77%,4.687GiB
1766609127.437176,267.12%,4.69GiB
1766609129.4521332,175.65%,4.69GiB
1766609131.4482949,215.87%,4.701GiB
1766609133.456884,297.24%,4.692GiB
1766609135.4809651,181.36%,4.669GiB
1766609137.489991,108.73%,4.67GiB
1766609139.4998028,23.70%,4.67GiB
1766609141.5074098,32.58%,4.671GiB
1766609143.5392199,131.78%,4.673GiB
1766609145.548921,103.30%,4.677GiB
1766609147.54963,101.87%,4.68GiB
1766609149.559102,103.76%,4.684GiB
1766609151.563182,101.76%,4.688GiB
1766609153.573971,102.13%,4.692GiB
1766609155.578897,103.31%,4.696GiB
1766609157.5829508,118.65%,4.713GiB
1766609159.62719,127.55%,4.714GiB
1766609161.6148422,101.35%,4.71GiB
1766609163.6255739,110.73%,4.712GiB
1766609165.637069,110.78%,4.713GiB
1766609167.642417,101.04%,4.715GiB
1766609169.6582,105.06%,4.715GiB
1766609171.667076,100.95%,4.716GiB
1766609173.6924129,103.43%,4.717GiB
1766609175.7060218,104.66%,4.718GiB
1766609177.718163,103.06%,4.719GiB
1766609179.7328799,109.70%,4.719GiB
1766609181.739577,103.90%,5.312GiB
1766609183.7559521,101.54%,5.332GiB
1766609185.757505,113.07%,5.446GiB
1766609187.7787461,133.24%,4.684GiB
1766609189.7875881,164.77%,4.694GiB
1766609191.796507,114.74%,4.696GiB
1766609193.801111,129.84%,4.698GiB
1766609195.8055549,122.57%,4.702GiB
1766609197.815356,98.44%,4.702GiB
1766609199.8146508,114.73%,4.702GiB
1766609201.845193,144.45%,4.704GiB
1766609203.849196,125.77%,4.714GiB
1766609205.8772302,110.10%,4.714GiB
1766609207.880801,108.75%,4.719GiB
1766609209.8786812,102.85%,4.719GiB
