Timestamp,CPU,Memory
1766677143.636518,1.09%,4.471GiB
1766677146.141952,59.78%,4.497GiB
1766677148.17591,290.65%,4.538GiB
1766677150.152104,160.57%,4.558GiB
1766677152.160699,109.26%,4.563GiB
1766677154.167576,139.21%,4.572GiB
1766677156.1741362,145.17%,4.574GiB
1766677158.2771342,119.25%,4.576GiB
1766677160.281753,362.87%,4.603GiB
1766677162.3001862,221.96%,4.618GiB
1766677164.309071,109.13%,4.618GiB
1766677166.314167,128.56%,4.621GiB
1766677168.320359,170.38%,4.623GiB
1766677170.3241138,104.76%,4.623GiB
1766677172.403689,117.98%,4.625GiB
1766677174.406155,167.77%,4.627GiB
1766677176.456512,148.54%,4.631GiB
1766677178.4602811,105.11%,4.629GiB
1766677180.464997,113.86%,4.63GiB
1766677182.481771,163.92%,4.632GiB
1766677184.499265,129.48%,4.631GiB
1766677186.5020149,104.19%,4.633GiB
1766677188.5291,100.37%,4.635GiB
1766677190.5401511,165.87%,4.637GiB
1766677192.5513,134.64%,4.636GiB
1766677194.550942,123.74%,4.638GiB
1766677196.563999,119.80%,4.64GiB
1766677198.569258,160.56%,4.642GiB
1766677200.5785332,142.34%,4.644GiB
1766677202.5947561,105.98%,4.643GiB
1766677204.598582,190.23%,4.652GiB
1766677206.653954,130.03%,4.653GiB
1766677208.6579351,101.37%,4.639GiB
1766677210.67095,106.98%,4.641GiB
1766677212.675837,107.47%,4.642GiB
1766677214.6859362,101.03%,4.644GiB
1766677216.694371,158.13%,4.646GiB
1766677218.697665,163.51%,4.648GiB
1766677220.7098198,113.21%,4.648GiB
1766677222.7226229,102.68%,4.649GiB
1766677224.7180538,118.23%,4.652GiB
1766677226.734079,165.18%,4.653GiB
1766677228.7381709,128.16%,4.652GiB
1766677230.745833,112.99%,4.654GiB
1766677232.7592351,115.55%,4.655GiB
1766677234.7699258,183.73%,4.657GiB
1766677236.843047,155.86%,4.655GiB
1766677238.848696,145.82%,4.657GiB
1766677240.859745,99.11%,4.659GiB
1766677242.868591,157.92%,4.66GiB
1766677244.88213,137.70%,4.662GiB
1766677246.9513018,105.99%,4.661GiB
1766677248.954547,134.71%,4.663GiB
1766677250.966252,158.29%,4.664GiB
1766677253.055562,110.92%,4.662GiB
1766677255.059683,114.23%,4.664GiB
1766677257.067758,108.93%,4.665GiB
1766677259.0695949,170.93%,4.667GiB
1766677261.084563,118.16%,4.666GiB
1766677263.117131,118.93%,4.667GiB
1766677265.1254249,108.11%,4.668GiB
1766677267.132669,160.41%,4.67GiB
1766677269.176024,145.49%,4.659GiB
1766677271.2515142,112.56%,4.66GiB
1766677273.246437,101.34%,4.662GiB
1766677275.263466,160.83%,4.664GiB
1766677277.274923,105.31%,4.665GiB
1766677279.301836,103.37%,4.666GiB
1766677281.305072,161.64%,4.667GiB
1766677283.319865,146.13%,4.669GiB
1766677285.330857,103.85%,4.668GiB
1766677287.337483,103.10%,4.669GiB
1766677289.341207,131.95%,4.671GiB
1766677291.350797,150.58%,4.672GiB
1766677293.360909,153.49%,4.672GiB
1766677295.379235,111.36%,4.673GiB
1766677297.391071,95.98%,4.674GiB
1766677299.3928242,125.27%,4.676GiB
1766677301.400073,109.62%,4.678GiB
1766677303.415894,106.15%,4.681GiB
1766677305.467975,169.43%,4.682GiB
1766677307.460088,133.27%,4.683GiB
1766677309.4664829,110.62%,4.682GiB
1766677311.4795048,102.56%,4.685GiB
1766677313.516153,167.88%,4.687GiB
1766677315.525663,296.93%,4.708GiB
1766677317.544068,131.23%,4.708GiB
1766677319.5471091,118.39%,4.71GiB
1766677321.613643,238.85%,4.717GiB
1766677323.5909572,184.38%,4.717GiB
1766677325.6299038,251.32%,4.731GiB
1766677327.636878,115.79%,4.713GiB
1766677329.6449778,110.11%,4.721GiB
1766677331.650817,110.60%,4.722GiB
1766677333.6679208,98.67%,4.723GiB
1766677335.6748621,140.72%,4.725GiB
1766677337.678518,102.46%,4.726GiB
1766677339.694058,242.11%,4.727GiB
1766677341.697121,110.24%,4.73GiB
1766677343.715084,106.41%,4.732GiB
1766677345.72217,129.88%,4.734GiB
1766677347.725015,124.05%,4.735GiB
1766677349.736168,132.61%,4.737GiB
1766677351.7409532,129.13%,4.739GiB
1766677353.749759,151.38%,4.741GiB
1766677355.7766368,129.40%,4.743GiB
1766677357.783094,201.10%,4.745GiB
1766677359.825448,127.01%,4.746GiB
1766677361.863619,197.80%,4.748GiB
1766677363.838251,172.39%,4.749GiB
1766677365.849031,216.41%,4.752GiB
1766677367.854688,134.76%,4.752GiB
1766677369.865504,138.39%,4.754GiB
1766677371.876291,127.10%,4.756GiB
1766677373.888084,224.13%,4.766GiB
1766677375.896522,51.90%,4.869GiB
1766677377.903351,92.54%,4.733GiB
1766677379.911297,177.05%,4.735GiB
1766677381.9658759,104.01%,4.736GiB
1766677383.9725661,179.09%,4.761GiB
1766677385.984145,135.00%,4.761GiB
1766677387.9865222,151.88%,4.763GiB
1766677389.9905322,161.08%,4.765GiB
1766677392.0569952,182.40%,4.767GiB
1766677394.058364,213.70%,4.77GiB
1766677396.112221,248.59%,4.771GiB
1766677398.119285,242.57%,4.773GiB
1766677400.146335,211.19%,4.774GiB
1766677402.161532,207.59%,4.776GiB
1766677404.256385,279.98%,4.78GiB
1766677406.2722182,139.95%,4.781GiB
1766677408.3003871,222.47%,4.791GiB
1766677410.349421,126.55%,4.915GiB
1766677412.355763,104.48%,4.726GiB
1766677414.383244,103.49%,4.729GiB
1766677416.3831198,102.80%,4.733GiB
1766677418.395535,109.59%,4.736GiB
1766677420.448137,104.01%,4.74GiB
1766677422.4557178,101.40%,4.743GiB
1766677424.4613912,100.93%,4.747GiB
1766677426.462371,116.08%,4.753GiB
1766677428.471819,103.17%,4.76GiB
1766677430.479358,108.93%,4.764GiB
1766677432.5052102,101.03%,4.759GiB
1766677434.513424,102.50%,4.762GiB
1766677436.5169768,123.93%,4.764GiB
1766677438.6024861,101.86%,4.765GiB
1766677440.6035872,102.83%,4.767GiB
1766677442.607842,102.61%,4.768GiB
1766677444.620457,104.55%,4.769GiB
1766677446.6257532,104.15%,4.77GiB
1766677448.634882,103.44%,4.773GiB
1766677450.640697,133.73%,4.782GiB
1766677452.645437,447.73%,4.75GiB
1766677454.667629,398.21%,4.759GiB
1766677456.665712,415.21%,4.759GiB
1766677458.669423,473.15%,4.765GiB
1766677460.696245,435.77%,4.77GiB
