Timestamp,CPU,Memory
1766490470.063922,263.48%,2.111GiB
1766490472.068927,261.50%,2.116GiB
1766490474.076481,264.28%,2.114GiB
1766490476.0817559,264.10%,2.114GiB
1766490478.086369,265.32%,2.117GiB
1766490480.103494,263.16%,2.113GiB
1766490482.100084,259.54%,2.111GiB
1766490484.1377332,264.52%,2.117GiB
1766490486.13317,263.38%,2.117GiB
1766490488.133559,265.37%,2.112GiB
1766490490.1433501,261.22%,2.113GiB
1766490492.149344,262.44%,2.118GiB
1766490494.150982,263.47%,2.118GiB
1766490496.15424,263.55%,2.117GiB
1766490498.160387,267.50%,2.112GiB
1766490500.1685,264.19%,2.114GiB
1766490502.174282,260.05%,2.117GiB
1766490504.17365,263.47%,2.112GiB
1766490506.180724,259.31%,2.116GiB
1766490508.188221,267.22%,2.119GiB
1766490510.191092,264.56%,2.116GiB
1766490512.19723,263.77%,2.113GiB
1766490514.203077,262.72%,2.113GiB
1766490516.2012212,264.17%,2.116GiB
1766490518.20969,268.39%,2.117GiB
1766490520.2209039,266.38%,2.117GiB
1766490522.223142,264.00%,2.115GiB
1766490524.223424,264.87%,2.113GiB
1766490526.2315788,265.63%,2.115GiB
1766490528.237538,268.99%,2.11GiB
1766490530.247181,262.95%,2.116GiB
1766490532.2471309,263.09%,2.113GiB
1766490534.255028,264.74%,2.115GiB
1766490536.260736,263.35%,2.111GiB
1766490538.261157,267.13%,2.111GiB
1766490540.2769668,264.05%,2.112GiB
1766490542.278929,263.12%,2.119GiB
1766490544.2845938,262.22%,2.115GiB
1766490546.292416,262.60%,2.118GiB
1766490548.2929611,266.31%,2.116GiB
1766490550.30065,265.63%,2.117GiB
1766490552.301787,265.83%,2.113GiB
1766490554.3054311,263.91%,2.113GiB
1766490556.3076842,267.66%,2.112GiB
1766490558.3150148,267.20%,2.112GiB
1766490560.329362,264.91%,2.116GiB
1766490562.330399,264.69%,2.113GiB
1766490564.333004,271.91%,2.112GiB
1766490566.342514,273.81%,2.113GiB
1766490568.3436968,272.02%,2.111GiB
1766490570.3506749,273.48%,2.111GiB
1766490572.3523011,275.43%,2.117GiB
1766490574.355943,273.57%,2.116GiB
1766490576.3637161,275.26%,2.118GiB
1766490578.369925,274.44%,2.11GiB
1766490580.3778582,273.46%,2.113GiB
1766490582.38037,274.41%,2.114GiB
1766490584.390659,274.08%,2.111GiB
1766490586.395533,273.98%,2.114GiB
1766490588.398004,273.78%,2.112GiB
1766490590.403733,270.24%,2.115GiB
1766490592.408515,274.78%,2.116GiB
1766490594.415491,274.48%,2.114GiB
1766490596.421576,270.95%,2.113GiB
1766490598.42507,272.00%,2.111GiB
1766490600.439432,271.63%,2.113GiB
1766490602.444452,271.07%,2.113GiB
1766490604.4496279,271.33%,2.116GiB
1766490606.4514308,274.54%,2.115GiB
1766490608.456959,276.37%,2.115GiB
1766490610.4666271,271.16%,2.117GiB
1766490612.4699252,272.34%,2.112GiB
1766490614.4759538,271.73%,2.111GiB
1766490616.481351,273.73%,2.117GiB
1766490618.4851682,273.07%,2.117GiB
1766490620.491086,269.63%,2.118GiB
1766490622.496074,269.56%,2.114GiB
1766490624.499676,261.56%,2.112GiB
1766490626.504936,263.36%,2.117GiB
1766490628.514697,263.48%,2.119GiB
1766490630.524043,263.43%,2.112GiB
1766490632.524817,264.15%,2.113GiB
1766490634.5310268,263.41%,2.117GiB
1766490636.531101,262.65%,2.113GiB
1766490638.539052,266.06%,2.115GiB
1766490640.546006,263.88%,2.118GiB
1766490642.5502899,280.15%,2.112GiB
1766490644.5553842,264.87%,2.117GiB
1766490646.558712,262.44%,2.114GiB
1766490648.561256,263.12%,2.116GiB
1766490650.575391,263.39%,2.117GiB
1766490652.576088,265.39%,2.114GiB
1766490654.579713,262.82%,2.119GiB
1766490656.583161,262.88%,2.116GiB
1766490658.588885,263.11%,2.116GiB
1766490660.595249,263.80%,2.113GiB
1766490662.59877,262.73%,2.111GiB
1766490664.6086478,265.30%,2.119GiB
1766490666.607826,263.58%,2.111GiB
1766490668.617125,266.41%,2.112GiB
1766490670.6264918,263.77%,2.116GiB
1766490672.63596,264.63%,2.116GiB
1766490674.635664,263.70%,2.117GiB
1766490676.6422698,262.43%,2.116GiB
1766490678.642441,264.58%,2.111GiB
1766490680.6510458,271.69%,2.114GiB
1766490682.6555982,271.17%,2.115GiB
1766490684.658892,270.12%,2.114GiB
1766490686.66606,270.96%,2.111GiB
1766490688.6738591,272.39%,2.116GiB
1766490690.6821141,271.57%,2.112GiB
1766490692.683876,268.69%,2.111GiB
1766490694.691015,271.52%,2.112GiB
1766490696.691624,271.89%,2.119GiB
1766490698.700696,273.60%,2.117GiB
1766490700.709866,273.21%,2.117GiB
1766490702.7124019,274.51%,2.114GiB
1766490704.7204921,270.43%,2.115GiB
1766490706.721457,272.05%,2.116GiB
1766490708.729011,273.11%,2.117GiB
1766490710.7398138,271.54%,2.119GiB
1766490712.742485,271.86%,2.117GiB
1766490714.744886,272.66%,2.113GiB
1766490716.7505448,270.31%,2.11GiB
1766490718.758272,270.08%,2.116GiB
1766490720.762408,271.26%,2.111GiB
1766490722.769697,270.45%,2.112GiB
1766490724.774671,270.51%,2.111GiB
1766490726.7761211,271.71%,2.117GiB
1766490728.783075,271.00%,2.118GiB
1766490730.7923148,271.20%,2.118GiB
1766490732.7972858,272.07%,2.118GiB
1766490734.800552,270.81%,2.116GiB
1766490736.808904,270.18%,2.113GiB
